id,status_groundtruth,title,content,tanggal
35272,Salah,"Tidak Benar, Hantavirus Disebut Pandemi COVID-19 Jilid 2","tirto.id - Sebuah unggahan video beredar di media sosial Instagram yang mengklaim hantavirus sedang dirilis sebagai pandemi COVID-19 jilid 2. Video tersebut disebarkan oleh akun Instagram bernama @suara_rakyattertindas (arsip) pada Sabtu (09/05/2026). Dalam unggahan tersebut menampilkan suasana rumah sakit dengan beberapa petugas memakai alat pelindung diri (APD), yang terlihat tergesa-gesa tengah mendorong pasien, serta sejumlah orang yang turun dari ambulans lalu menari bersama. let gpt_inline2 = window.googletag || {cmd: []};gpt_inline2.cmd.push(function() {gpt_inline2.defineSlot('/22201407306/tirto-desktop/inline-2', [[336, 280], [300, 250]], 'gpt-inline2-passback').addService(gpt_inline2.pubads());gpt_inline2.pubads().enableSingleRequest();gpt_inline2.pubads().collapseEmptyDivs();gpt_inline2.enableServices();gpt_inline2.display('gpt-inline2-passback');}); “Turns Out “They” Staged The Covid Pandemic Too.” Begitu narasi tertulis dalam video. Pengunggah juga menambahkan keterangan “Hanta Virus . Pandemi Covid 19 jilid 2 sedang dirilis . #Hantavirus #viralreels #reels #indonesiagelap #indonesia.” let gpt_inline3 = window.googletag || {cmd: []};gpt_inline3.cmd.push(function() {gpt_inline3.defineSlot('/22201407306/tirto-desktop/inline-3', [[336, 280], [300, 250]], 'gpt-inline3-passback').addService(gpt_inline3.pubads());gpt_inline3.pubads().enableSingleRequest();gpt_inline3.pubads().collapseEmptyDivs();gpt_inline3.enableServices();gpt_inline3.display('gpt-inline3-passback');}); #gpt-inline3-passback{text-align:center;} Sampai artikel ini ditulis pada Jumat (12/06/2026), unggahan tersebut telah mendapatkan 62 likes, 24 komentar, dan 11 kali dibagikan ulang. Dalam cuplikan video tersebut tertulis nama pengunggah asli @conspiracy.deception. let gpt_inline4 = window.googletag || {cmd: []};gpt_inline4.cmd.push(function() {gpt_inline4.defineSlot('/22201407306/tirto-desktop/inline-4', [[336, 280], [300, 250]], 'gpt-inline4-passback').addService(gpt_inline4.pubads());gpt_inline4.pubads().enableSingleRequest();gpt_inline4.pubads().collapseEmptyDivs();gpt_inline4.enableServices();gpt_inline4.display('gpt-inline4-passback');}); #gpt-inline4-passback{text-align:center;} Tirto juga menemukan unggahan serupa pada akun Instagram @terrifyingoldhistoryscary, @stanica_florinsfi, dan @hauntingclips. Semua unggahan tersebut menampilkan cuplikan video serupa terkait pandemi COVID-19. Namun video tersebut tidak mengklaim hantavirus sebagai pandemi COVID-19 jilid 2. Lantas, benarkah hantavirus adalah virus yang dirilis untuk pandemi COVID-19 jilid 2? Baca juga:Keliru, Episode The Simpsons Prediksi Penyebaran Hantavirus Periksa Fakta Hantavirus Covid Jilid 2. FOTO/Hotline Periksa Fakta Tirto",2026-06-12
35271,Salah,"Salah, Kepala BGN Nanik S Deyang Tuduh Dadan Musuh Dalam Selimut","tirto.id - Kejaksaan Agung menahan Mantan Kepala Badan Gizi Nasional (BGN) Dadan Hindayana yang ditetapkan sebagai tersangka dalam kasus dugaan korupsi penyimpangan tata kelola program Makan Bergizi Gratis (MBG) bersama dua mantan Wakil Kepala BGN, Lodewyk Pusung dan Sony Sonjaya pada Rabu (3/6/2026). Baru-baru ini beredar unggahan di media sosial Facebook yang mengklaim bahwa Nanik Sudaryati Deyang, Kepala Badan Gizi Nasional (BGN) yang baru, menuduh Dadan Hindayana sebagai musuh dalam selimut yang tidak patuh terhadap perintah presiden. let gpt_inline2 = window.googletag || {cmd: []};gpt_inline2.cmd.push(function() {gpt_inline2.defineSlot('/22201407306/tirto-desktop/inline-2', [[336, 280], [300, 250]], 'gpt-inline2-passback').addService(gpt_inline2.pubads());gpt_inline2.pubads().enableSingleRequest();gpt_inline2.pubads().collapseEmptyDivs();gpt_inline2.enableServices();gpt_inline2.display('gpt-inline2-passback');}); Unggahan tersebut disebarkan oleh akun Facebook bernama “Nexs Times” (arsip) pada Sabtu (06/06/2026). Dalam unggahan bagian atas menampilkan gambar Nanik Sudaryati Deyang mengenakan batik coklat sebagai Kepala Badan Gizi Nasional (BGN) yang baru, dan bagian bawah menampilkan gambar Dadan Hindayana. let gpt_inline3 = window.googletag || {cmd: []};gpt_inline3.cmd.push(function() {gpt_inline3.defineSlot('/22201407306/tirto-desktop/inline-3', [[336, 280], [300, 250]], 'gpt-inline3-passback').addService(gpt_inline3.pubads());gpt_inline3.pubads().enableSingleRequest();gpt_inline3.pubads().collapseEmptyDivs();gpt_inline3.enableServices();gpt_inline3.display('gpt-inline3-passback');}); #gpt-inline3-passback{text-align:center;} “Kepala BGN baru “Tuding Dadan sebagai musuh dalam selimut yg tidak patuh terhadap perintah presiden.” Begitu narasi tertulis dalam gambar. let gpt_inline4 = window.googletag || {cmd: []};gpt_inline4.cmd.push(function() {gpt_inline4.defineSlot('/22201407306/tirto-desktop/inline-4', [[336, 280], [300, 250]], 'gpt-inline4-passback').addService(gpt_inline4.pubads());gpt_inline4.pubads().enableSingleRequest();gpt_inline4.pubads().collapseEmptyDivs();gpt_inline4.enableServices();gpt_inline4.display('gpt-inline4-passback');}); #gpt-inline4-passback{text-align:center;} Keterangan tertulis dalam unggahan menyatakan bahwa Nanik menyindir kinerja Dadan yang tidak patuh terhadap presiden. “Nanik selaku kepala BGN baru pengganti kepala BGN lama menyindir kinerja Dadan hidayan tidak patuh terhadap perintah presiden. Nanik juga menegaskan ""Bagi hasil dari proyek MBG itu harus jelas dan transparan presiden pun berhak menerima keuntungan 40%Dari aliran dana yang berlaku. Jadi bagi aparat yang tidak patuh maka siap untuk di lengserkan,” begitu keterangan dituliskan dalam unggahan. Sampai artikel ini ditulis pada Kamis (11/06/2026), unggahan tersebut telah mendapatkan 721 likes, 830 komentar, dan 75 kali dibagikan. Kolom komentar dipenuhi reaksi kekecewaan masyarakat dan kritik negatif terhadap pemerintah. “Dadan ibarat maling, tapi ada rampok wanita yg dipersiapkan karena ini orang lebih jenius dari Dadang.” Begitu salah satu komentar dituliskan. Tirto juga menemukan unggahan serupa pada akun Facebook “Angga Eka Saputra” yang diunggah dalam obrolan grup “KATA KATA NASEHAT BIJAK” dan YouTube @lookmanhakiemn9454. Kedua unggahan tersebut menampilkan gambar serupa terkait klaim Nanik tuding Dadan musuh dalam selimut. Lantas, bagaimana kebenaran klaim tersebut? Baca juga:BGN Siapkan Refocusing Penerima Manfaat Program MBG Periksa Fakta kepala BGN baru. foto/Hotline periksa fakta tirto",2026-06-12
35269,Salah,"Hoaks, Purbaya Umumkan Beri Bantuan Bagi 700 Orang Tercepat","tirto.id - Sebuah video beredar di media sosial TikTok mengklaim Menteri Keuangan RI Purbaya Yudhi Sadewa mengumumkan bahwa bantuan telah hadir untuk masyarakat Indonesia dan Purbaya mencari 700 orang tercepat untuk dibantu. Video tersebut disebarkan oleh akun TikTok @bantuan.pemerinta7 (arsip) pada Rabu (27/05/2026). Dalam cuplikan video berdurasi 10 detik tersebut, Purbaya mengenakan jas hitam dan dasi biru, tengah berbicara dengan berkas di tangannya. Adapun latar belakang Purbaya terlihat seperti layar berwarna biru. let gpt_inline2 = window.googletag || {cmd: []};gpt_inline2.cmd.push(function() {gpt_inline2.defineSlot('/22201407306/tirto-desktop/inline-2', [[336, 280], [300, 250]], 'gpt-inline2-passback').addService(gpt_inline2.pubads());gpt_inline2.pubads().enableSingleRequest();gpt_inline2.pubads().collapseEmptyDivs();gpt_inline2.enableServices();gpt_inline2.display('gpt-inline2-passback');}); “Hari ini saya umumkan ke seluruh masyarakat Indonesia bahwa bantuan saat ini telah hadir untuk Anda semua dan saya mencari 700 orang tercepat untuk saya bantu. Mulai pada hari ini.” Begitu narasi diucapkan dalam video. let gpt_inline3 = window.googletag || {cmd: []};gpt_inline3.cmd.push(function() {gpt_inline3.defineSlot('/22201407306/tirto-desktop/inline-3', [[336, 280], [300, 250]], 'gpt-inline3-passback').addService(gpt_inline3.pubads());gpt_inline3.pubads().enableSingleRequest();gpt_inline3.pubads().collapseEmptyDivs();gpt_inline3.enableServices();gpt_inline3.display('gpt-inline3-passback');}); #gpt-inline3-passback{text-align:center;} Sampai artikel ini ditulis, Rabu (10/06/2026), unggahan tersebut telah mendapatkan 3272 likes, 1341 komentar, 1058 kali disimpan, dan 106,7 ribu kali ditayangkan. Kolom komentar dipenuhi reaksi kepercayaan masyarakat terhadap informasi tersebut dan banyak yang meninggalkan informasi pribadi. let gpt_inline4 = window.googletag || {cmd: []};gpt_inline4.cmd.push(function() {gpt_inline4.defineSlot('/22201407306/tirto-desktop/inline-4', [[336, 280], [300, 250]], 'gpt-inline4-passback').addService(gpt_inline4.pubads());gpt_inline4.pubads().enableSingleRequest();gpt_inline4.pubads().collapseEmptyDivs();gpt_inline4.enableServices();gpt_inline4.display('gpt-inline4-passback');}); #gpt-inline4-passback{text-align:center;} “Trimakasih atas impormasi yg Bapak berikan buat kami masyarakat kecil dan orang miskin. Semoga kami dapat terdaptar didalamnya Nama : Deskron sihotang. Alamat : Sihotang. Kelurahan Desa : Siparmahan. Kecamatan : Harian. Kabupaten : Samosir. Propinsi : Sumatra Utara. Warga Negara : Indonesia. trimakasih.” Begitu salah satu komentar dituliskan. Lantas, benarkah Purbaya memberikan bantuan kepada 700 orang tercepat? Baca juga:Purbaya Optimistis Rupiah Kembali Menguat pada Semester II-2026 periksa fakta bantuan purbaya untuk 700 orang.",2026-06-11
35268,Salah,"Keliru, Episode The Simpsons Prediksi Penyebaran Hantavirus","tirto.id - Sebuah unggahan video beredar di media sosial Instagram yang mengklaim serial kartun The Simpsons telah meramalkan pandemi dan penyebaran hantavirus. Video tersebut disebarkan oleh akun Instagram @wak_ganool (arsip) pada Sabtu (09/05/2026). Unggahan tersebut menampilkan cuplikan film The Simpsons episode 19 musim ke-23 berjudul “A Totally Fun Thing Bart Will Never Do Again” yang tayang pada 2012. let gpt_inline2 = window.googletag || {cmd: []};gpt_inline2.cmd.push(function() {gpt_inline2.defineSlot('/22201407306/tirto-desktop/inline-2', [[336, 280], [300, 250]], 'gpt-inline2-passback').addService(gpt_inline2.pubads());gpt_inline2.pubads().enableSingleRequest();gpt_inline2.pubads().collapseEmptyDivs();gpt_inline2.enableServices();gpt_inline2.display('gpt-inline2-passback');}); “Look, that's our ship! Purple! Emergency message. Outbreak of the deadly virus is spreading rapidly. A virus? Worrying new challenge in efforts to contain the Hantavirus. let gpt_inline3 = window.googletag || {cmd: []};gpt_inline3.cmd.push(function() {gpt_inline3.defineSlot('/22201407306/tirto-desktop/inline-3', [[336, 280], [300, 250]], 'gpt-inline3-passback').addService(gpt_inline3.pubads());gpt_inline3.pubads().enableSingleRequest();gpt_inline3.pubads().collapseEmptyDivs();gpt_inline3.enableServices();gpt_inline3.display('gpt-inline3-passback');}); #gpt-inline3-passback{text-align:center;} All we want right now is to feel safe. For now, nobody is being allowed off the boat. All ships must remain at sea. let gpt_inline4 = window.googletag || {cmd: []};gpt_inline4.cmd.push(function() {gpt_inline4.defineSlot('/22201407306/tirto-desktop/inline-4', [[336, 280], [300, 250]], 'gpt-inline4-passback').addService(gpt_inline4.pubads());gpt_inline4.pubads().enableSingleRequest();gpt_inline4.pubads().collapseEmptyDivs();gpt_inline4.enableServices();gpt_inline4.display('gpt-inline4-passback');}); #gpt-inline4-passback{text-align:center;} Have fun! My booze! It's the same disease that killed Betsy Arakawa, the wife of late actor Gene Hackman. According to the newspaper, FEMA was called out to manage an outbreak of the Hantavirus. I'm saying it wasn't the Hantavirus. They're buying it! They're buying it! Your father and I recruited for a project. They told us it was biological warfare or virus. What killed those men? A silent weapon for a quiet war. Look!” Begitu narasi diucapkan dalam unggahan dan dikaitkan dengan adanya hantavirus. Episode ini menceritakan kepanikan dan isolasi penumpang kapal pesiar akibat wabah penyakit misterius. Kemudian pengunggah mengaitkan cerita itu dengan kasus penularan virus hanta di kapal pesiar MV Hondius pada April-Mei 2026. Selain itu, terdapat narasi lain yang menuduh tayangan tersebut membongkar rencana elit global untuk menciptakan pandemi. Sampai artikel ini ditulis pada Rabu (10/06/2026), unggahan tersebut telah mendapatkan 1,7 ribu likes, 85 komentar, dan 301 kali diunggah ulang. Kolom komentar terbagi dua, sebagian mempercayai informasi tersebut dan sebagian lainnya menyangkalnya. “Mereka bukan tepat memprediksi,, tp mereka membuat prediksi tersebut jd kenyataan.. fact.” Begitu salah satu komentar dituliskan dalam unggahan. Tirto juga menemukan unggahan serupa pada akun TikTok @sindabad05 dan akun Instagram @adelia71159. Unggahan tersebut menampilkan video serupa dengan klaim The Simpsons yang memperlihatkan kemunculan hantavirus pada 2026. Lantas, benarkah salah satu episode dalam kartun The Simpsons itu memperlihatkan prediksi penyebaran hantavirus pada 2026? Baca juga:Hoaks, Hantavirus 2026 Sudah Diprediksi Sejak 2022 Periksa Fakta The Simpson prediksi hantavirus. FOTO/Hotline Periksa Fakta Tirto",2026-06-11
35267,Salah,"Tidak Benar, Jepang Ajak WNI Pindah Negara, Beri Gaji Rp27 Juta","tirto.id - Sebuah unggahan beredar di media sosial Facebook mengklaim Jepang mengajak Warga Negara Indonesia untuk pindah negara ke Jepang dan akan diberi pekerjaan dengan gaji Rp27 juta setiap bulannya. Unggahan tersebut disebarkan oleh akun Facebook bernama “Putri Azhar Lbf Sempaja” (arsip) pada Senin (08/06/2026). Unggahan tersebut menampilkan gambar Presiden RI Prabowo Subianto tengah bersalaman dengan Perdana Menteri Jepang Sanae Takaichi. let gpt_inline2 = window.googletag || {cmd: []};gpt_inline2.cmd.push(function() {gpt_inline2.defineSlot('/22201407306/tirto-desktop/inline-2', [[336, 280], [300, 250]], 'gpt-inline2-passback').addService(gpt_inline2.pubads());gpt_inline2.pubads().enableSingleRequest();gpt_inline2.pubads().collapseEmptyDivs();gpt_inline2.enableServices();gpt_inline2.display('gpt-inline2-passback');}); “Jepang ajak WNI pindah negara dan diberi pekerjaan gaji 27 juta / bulan,” begitu narasi tertulis dalam unggahan. let gpt_inline3 = window.googletag || {cmd: []};gpt_inline3.cmd.push(function() {gpt_inline3.defineSlot('/22201407306/tirto-desktop/inline-3', [[336, 280], [300, 250]], 'gpt-inline3-passback').addService(gpt_inline3.pubads());gpt_inline3.pubads().enableSingleRequest();gpt_inline3.pubads().collapseEmptyDivs();gpt_inline3.enableServices();gpt_inline3.display('gpt-inline3-passback');}); #gpt-inline3-passback{text-align:center;} Sampai artikel ini ditulis pada Rabu (10/06/2026), unggahan tersebut telah mendapatkan 54 likes, 47 komentar, dan 1 kali dibagikan. Kolom komentar dipenuhi dengan pujian dan reaksi kepercayaan masyarakat terhadap informasi tersebut. let gpt_inline4 = window.googletag || {cmd: []};gpt_inline4.cmd.push(function() {gpt_inline4.defineSlot('/22201407306/tirto-desktop/inline-4', [[336, 280], [300, 250]], 'gpt-inline4-passback').addService(gpt_inline4.pubads());gpt_inline4.pubads().enableSingleRequest();gpt_inline4.pubads().collapseEmptyDivs();gpt_inline4.enableServices();gpt_inline4.display('gpt-inline4-passback');}); #gpt-inline4-passback{text-align:center;} Tirto menemukan unggahan serupa pada akun Instagram @masjidalbarokahkukusan, @waktunyalegal_com, @kaltimfeed.id, dan akun Facebook “Sidoarjo Blakraan.” Semua unggahan tersebut menampilkan gambar serupa dengan klaim Jepang ajak WNI pindah negara dan akan berikan pekerjaan dengan gaji Rp27 juta per bulan. Lantas, bagaimana kebenaran klaim tersebut? Baca juga:WNI yang Tewas Ditikam di Hokkaido Jepang adalah Pekerja Migran Periksa Fakta Jepang ajak WNI pindah negara. FOTO/Hotline Periksa Fakta Tirto",2026-06-10
35266,Salah,"Hoaks, Pendaftaran CPNS Kementrian Imigrasi & Pemasyarakatan","tirto.id - Sebuah unggahan beredar di media sosial Facebook mengklaim pendaftaran Calon Pegawai Negeri Sipil (CPNS) Kementerian Imigrasi dan Pemasyarakatan 2026 melalui tautan yang dicantumkan pada bio profil akun. Unggahan tersebut disebarkan oleh akun Facebook “info terkini” (arsip) pada Rabu (03/06/2026). Unggahan tersebut menampilkan gambar pegawai Kemenimipas mengenakan seragam dan logo lembaga tersebut. let gpt_inline2 = window.googletag || {cmd: []};gpt_inline2.cmd.push(function() {gpt_inline2.defineSlot('/22201407306/tirto-desktop/inline-2', [[336, 280], [300, 250]], 'gpt-inline2-passback').addService(gpt_inline2.pubads());gpt_inline2.pubads().enableSingleRequest();gpt_inline2.pubads().collapseEmptyDivs();gpt_inline2.enableServices();gpt_inline2.display('gpt-inline2-passback');}); “PENDAFTARAN CPNS KEMENTRIAN IMIGRASI UNTUK LULUSAN SMA SMK D3 S1 S2 DAFTAR KLIK TAUTAN YANG ADA DI BIO. PENDAFTARAN GRATIS TIDAK DI PUNGUT BIAYA APAPUN,” begitu narasi dituliskan dalam unggahan. let gpt_inline3 = window.googletag || {cmd: []};gpt_inline3.cmd.push(function() {gpt_inline3.defineSlot('/22201407306/tirto-desktop/inline-3', [[336, 280], [300, 250]], 'gpt-inline3-passback').addService(gpt_inline3.pubads());gpt_inline3.pubads().enableSingleRequest();gpt_inline3.pubads().collapseEmptyDivs();gpt_inline3.enableServices();gpt_inline3.display('gpt-inline3-passback');}); #gpt-inline3-passback{text-align:center;} Dalam unggahan juga disebutkan persyaratan pendaftaran CPNS Kemenimipas 2026 dan mengklaim pendaftaran gratis melalui tautan yang dicantumkan https://hx1.segera-daftar.click/. let gpt_inline4 = window.googletag || {cmd: []};gpt_inline4.cmd.push(function() {gpt_inline4.defineSlot('/22201407306/tirto-desktop/inline-4', [[336, 280], [300, 250]], 'gpt-inline4-passback').addService(gpt_inline4.pubads());gpt_inline4.pubads().enableSingleRequest();gpt_inline4.pubads().collapseEmptyDivs();gpt_inline4.enableServices();gpt_inline4.display('gpt-inline4-passback');}); #gpt-inline4-passback{text-align:center;} “PENDAFTARAN CPNS KEMENTERIAN IMIGRASI DAN PEMASYARAKATAN 2026 PERSYARATAN : Laki-laki & PerempuanLulus SMA/ Perguruan tinggi D3/.S1-S3 Usia Min 18 Tahun Maks 45 TahunSehat Jasmani Rohani & Berkelakuan BaikPenempatan Daerah Masing-masing Domisili Pendaftaran PENDAFTARAN GRATIS TANPA ADA BIAYA APAPUN.” Sampai artikel ini ditulis pada Selasa (09/06/2026), unggahan tersebut telah mendapatkan 18 likes dan 1 komentar. Lantas, benarkah Kementerian Imigrasi dan Pemasyarakatan membuka pendaftaran CPNS 2026 melalui tautan tersebut? Baca juga:Purbaya Sebut Lowongan CPNS Kemenkeu 2026 Cuma Buat Alumni STAN Periksa Fakta Lowongan Kementerian Imigrasi. foto/Hotline periksa fakta tirto",2026-06-10
35265,Salah,"Keliru, Bandara Kertajati Resmi Milik Militer USA","tirto.id - Sebuah unggahan di media sosial Facebook menyebutkan bahwa Bandara Internasional Jawa Barat (BIJB) yang berada di Kecamatan Kertajati, Kabupaten Majalengka, Jawa Barat diklaim resmi menjadi milik Militer Amerika Serikat (USA), dan dijadikan bengkel. Selain itu BIJB juga disebut mengibarkan bendera Amerika. Unggahan tersebut disebarkan oleh akun Facebook bernama “Andri Ansyah” (arsip) pada Jumat (29/05/2026). Unggahan yang beredar menampilkan gambar bendera Amerika Serikat yang dikibarkan di Bandara Kertajati. let gpt_inline2 = window.googletag || {cmd: []};gpt_inline2.cmd.push(function() {gpt_inline2.defineSlot('/22201407306/tirto-desktop/inline-2', [[336, 280], [300, 250]], 'gpt-inline2-passback').addService(gpt_inline2.pubads());gpt_inline2.pubads().enableSingleRequest();gpt_inline2.pubads().collapseEmptyDivs();gpt_inline2.enableServices();gpt_inline2.display('gpt-inline2-passback');}); “Berita Hangat. Bandara Kertajati RI Resmi Jadi Milik Militer USA dan Dijadikan Bengkel Bendera Amerika Dikibarkan,” begitu narasi tertulis dalam gambar yang diunggah. let gpt_inline3 = window.googletag || {cmd: []};gpt_inline3.cmd.push(function() {gpt_inline3.defineSlot('/22201407306/tirto-desktop/inline-3', [[336, 280], [300, 250]], 'gpt-inline3-passback').addService(gpt_inline3.pubads());gpt_inline3.pubads().enableSingleRequest();gpt_inline3.pubads().collapseEmptyDivs();gpt_inline3.enableServices();gpt_inline3.display('gpt-inline3-passback');}); #gpt-inline3-passback{text-align:center;} Sampai artikel ini ditulis pada Selasa (09/06/2026), unggahan tersebut telah mendapatkan 175 likes, 205 komentar, dan 8 kali dibagikan. Kolom komentar terbagi dua, sebagian masyarakat menyangkal informasi tersebut dan menyebutkan keadaan bandara sebenarnya masih efektif. Adapun lainnya mempertanyakan kebenaran informasi tersebut dan menuliskan reaksi kekecewaan terhadap pemerintah. let gpt_inline4 = window.googletag || {cmd: []};gpt_inline4.cmd.push(function() {gpt_inline4.defineSlot('/22201407306/tirto-desktop/inline-4', [[336, 280], [300, 250]], 'gpt-inline4-passback').addService(gpt_inline4.pubads());gpt_inline4.pubads().enableSingleRequest();gpt_inline4.pubads().collapseEmptyDivs();gpt_inline4.enableServices();gpt_inline4.display('gpt-inline4-passback');}); #gpt-inline4-passback{text-align:center;} Tirto juga menemukan unggahan serupa pada akun Instagram @nekbong_nek dan akun Facebook “Anies Rasyid Baswedan.” Kedua unggahan tersebut menampilkan gambar serupa dengan klaim Bandara Kertajati resmi menjadi milik militer Amerika dan dijadikan bengkel. Lantas, bagaimana kebenaran klaim tersebut? Baca juga:Tidak Benar, Dandhy Laksono Temui Miliarder Amerika Serikat Periksa Fakta Bandara Kertajati Jadi Milik AS. foto/Hotline periksa fakta tirto",2026-06-09
35263,Salah,Cek Fakta: Tidak Benar Dalam Video Ini Situasi Demo Mahasiswa UI di Jakarta 12 Juni 2026,"Liputan6.com, Jakarta - Cek Fakta Liputan6.com mendapati klaim video situasi demo mahasiswa UI di Jakarta 12 Juni 2026, informasi tersebut diunggah salah satu akun Facebook, pada 12 Juni 2026. Klaim video situasi demo mahasiswa UI di Jakarta 12 Juni 2026 menampilkan tayangan kerumunan orang pada ruangan terbuka, dengan latar belakangan bangunan bertingkat yang pada bagian atasnya terdapat tulisan ""ABSOLUTFIT"" dan terdapat kepulan asap hitam, dalam momen yang sama terlihat dua mobil merah sedang berjalan membelah kerumunan tersebut ke arah kepulan asap tersebut. Video tersebut diberi keterangan sebagai berikut. ""Situasi demo di jakarta hari ini! Mahasiswa UI yang turun ke jalan dan rela panas panas san untuk demo di gedung DPR agar tidak terjadi Indonesia gelap. Yuk kita Dukung semampu dan sebisa Kita dengan cara apapun. Semoga para aktivis BEM UI yang sudah berkenan mewakili suara aspirasi masyarakat selama ini,membuahkan hasil yang maksimal dan tercapai semua tuntutan nya.✊✊✊✊"" Benarkah klaim video situasi demo mahasiswa UI di Jakarta 12 Juni 2026? Simak penelusuran Cek Fakta Liputan6.com.",2026-06-18
35262,Salah,[SALAH] Pembelian Pertalite Dibatasi Rp50.000 per Transaksi,"Beredar unggahan foto [arsip] dari akun Facebook “Kota Ponorogo” pada Sabtu (9/5/2026), isinya berupa informasi tentang pemerintah yang menetapkan pembatasan pembelian pertalite maksimal Rp50.000 per transaksi. Unggahan disertai narasi :“PEMERINTAH TERAPKAN BATAS PERTALITE RP50 RIBUKEBIJAKAN BARU UNTUK JAGA DISTRIBUSI BBM SUBSIDI TETAP MERATA”Hingga Kamis (18/6/2026) unggahan telah mendapatkan 10 tanda suka dan 2 komentar.",2026-06-18
35261,Salah,"[SALAH] Dokumentasi ""Jet Tempur AS Serang Situs Rudal Iran""","Beredar video [arsip] dari akun TikTok “ruangforexofficial” pada Selasa (26/5/2026) berisi narasi:“JET TEMPUR AS SERANG KAPAL DAN SITUS RUDAL IRAN, LEDAKAN DAHSYAT GUNCANG BANDAR ABBAS”Hingga Kamis (18/6/2026) unggahan ini telah mendapatkan 59 ribu tanda suka, menuai 3 komentar, dan ditonton ulang lebih dari 2.000 ribu kali.",2026-06-18
35259,Salah,"Tidak Benar, Bahlil Umumkan Harga Pertamax Turun Jadi Rp10.500","tirto.id - Isu terkait penyesuaian harga BBM non-subsidi seperti Pertamax, pembatasan pembelian BBM, dan kepastian pasokan nasional terus menjadi sorotan di tengah dinamika harga minyak dunia. Teranyar, beredar di media sosial Facebook unggahan yang mengklaim Menteri Energi dan Sumber Daya Mineral RI Bahlil Lahadalia mengumumkan penurunan harga Pertamax menjadi Rp10.500 dampak dari minyak dunia yang mulai turun. let gpt_inline2 = window.googletag || {cmd: []};gpt_inline2.cmd.push(function() {gpt_inline2.defineSlot('/22201407306/tirto-desktop/inline-2', [[336, 280], [300, 250]], 'gpt-inline2-passback').addService(gpt_inline2.pubads());gpt_inline2.pubads().enableSingleRequest();gpt_inline2.pubads().collapseEmptyDivs();gpt_inline2.enableServices();gpt_inline2.display('gpt-inline2-passback');}); Unggahan tersebut disebarkan oleh akun Facebook bernama “Desita Dini” (arsip) pada Selasa (16/06/2026). Unggahan tersebut menampilkan gambar Bahlil seperti tengah diwawancarai. let gpt_inline3 = window.googletag || {cmd: []};gpt_inline3.cmd.push(function() {gpt_inline3.defineSlot('/22201407306/tirto-desktop/inline-3', [[336, 280], [300, 250]], 'gpt-inline3-passback').addService(gpt_inline3.pubads());gpt_inline3.pubads().enableSingleRequest();gpt_inline3.pubads().collapseEmptyDivs();gpt_inline3.enableServices();gpt_inline3.display('gpt-inline3-passback');}); #gpt-inline3-passback{text-align:center;} “Bahlil Menegaskan Pertamax Menjadi 10.500 per Liter Mulai Besok Karena Harga Minyak Dunia Mulai Turun,” begitu narasi tertulis dalam gambar. let gpt_inline4 = window.googletag || {cmd: []};gpt_inline4.cmd.push(function() {gpt_inline4.defineSlot('/22201407306/tirto-desktop/inline-4', [[336, 280], [300, 250]], 'gpt-inline4-passback').addService(gpt_inline4.pubads());gpt_inline4.pubads().enableSingleRequest();gpt_inline4.pubads().collapseEmptyDivs();gpt_inline4.enableServices();gpt_inline4.display('gpt-inline4-passback');}); #gpt-inline4-passback{text-align:center;} Pengunggah juga menambahkan keterangan, “MBGmas bahlil ganteng. Harga minyak dunia turun, dampaknya harga BBM non- subsidi di Indonesia bakal diturunkan. Itu janji Pak Bahlil. Selama ini Pak Bahlil, senantiasa menjaga ucapannya.” Sampai artikel ini ditulis pada Kamis (18/06/2026), unggahan tersebut telah mendapatkan 136 likes, 51 komentar, dan 5 kali dibagikan. Kolom komentar dipenuhi pertanyaan masyarakat terkait kebenaran informasi tersebut. Tirto juga menemukan unggahan serupa pada akun Facebook “Sar Aneuk Aceh,” “Dani Maulana,” dan ""Sarwansyah"". Semua unggahan tersebut menampilkan gambar serupa terkait klaim Bahlil umumkan harga Pertamax turun Rp10.500 imbas turunnya harga minyak dunia. Lantas, bagaimana kebenaran klaim tersebut? Baca juga:DPR: Mengikuti Minyak Dunia, Harga Pertamax Harusnya Rp20 Ribu Periksa Fakta harga pertamax turun. foto/Hotline periksa faktatirto",2026-06-18
35258,Salah,"[PENIPUAN] Tautan Pendaftaran Bansos, Langsung Cair Rp5,4 Juta","Akun Facebook “Bantuan Masyarakat” pada Jum’at (12/06/2026) mengunggah informasi [arsip] mengenai tautan pendaftaran dana bantuan sosial senilai Rp5,4 juta unggahan itu disertai dengan narasi sebagai berikut: Pemerintah lewat Presiden Prabowo menyiapkan Bantuan Sosial sebesar Rp5.400.000. Bantuan ini khusus untuk warga yang namanya sudah masuk Data Terpadu Kesejahteraan Sosial atau DTKS. Kalau nama nya kamu terdaftar dan lolos verifikasi, dana bansos 5,4 juta akan dicairkan langsung ke rekening bank atau lewat kantor pos.Buruan daftar sekarang nama anda dan dapatkan bantuan nyaLink pendaftaran ada di bio",2026-06-18
